probe,skewness,abs_skewness
cg25740640,-1.1260806505585044,1.1260806505585044
cg23726106,-1.1241711165833006,1.1241711165833006
cg03511487,1.1234613352857195,1.1234613352857195
cg10698069,1.1220027312664431,1.1220027312664431
cg12187567,1.121930553367368,1.121930553367368
cg01852543,-1.1215761619730409,1.1215761619730409
cg26270847,-1.1211893786017566,1.1211893786017566
cg07123038,1.1208915330024865,1.1208915330024865
cg22532475,-1.120143249185769,1.120143249185769
cg21526019,1.1200638932921656,1.1200638932921656
cg22788329,-1.1187879445416893,1.1187879445416893
cg16482769,1.1185711907779616,1.1185711907779616
cg10378795,-1.1180837912245156,1.1180837912245156
cg06770532,-1.118069055385015,1.118069055385015
cg20663364,1.1178120630326156,1.1178120630326156
cg20413923,1.1173096050240314,1.1173096050240314
cg27560292,1.1169734350906724,1.1169734350906724
cg09938443,-1.1162259293811911,1.1162259293811911
cg19431293,-1.1144312874833213,1.1144312874833213
cg00222053,-1.1139565175549875,1.1139565175549875
cg19322477,1.1137548442738874,1.1137548442738874
cg16027622,1.113181877327138,1.113181877327138
cg25917609,1.1116035603163408,1.1116035603163408
cg00070460,-1.1111719657200734,1.1111719657200734
cg19811087,1.1110186669607056,1.1110186669607056
cg06722633,1.1107337108563269,1.1107337108563269
cg10503736,-1.1101897686671076,1.1101897686671076
cg03135964,-1.1088098624938445,1.1088098624938445
cg27241639,-1.1087301874798197,1.1087301874798197
cg24043307,1.1076591991839762,1.1076591991839762
cg23800739,-1.1064821435838024,1.1064821435838024
cg10667044,1.1061852484445975,1.1061852484445975
cg02279670,1.1060085506715542,1.1060085506715542
cg00769988,-1.1039278916624593,1.1039278916624593
cg20765580,-1.1037945741844333,1.1037945741844333
cg08350814,1.1015461721680584,1.1015461721680584
cg22385297,-1.101050220170567,1.101050220170567
cg10164367,-1.0998533087765725,1.0998533087765725
cg20621765,1.099705113783228,1.099705113783228
cg03874509,1.0970060145195082,1.0970060145195082
cg19179801,1.0968907088302435,1.0968907088302435
cg06567342,1.0956220680887176,1.0956220680887176
cg03821557,1.0951834207251194,1.0951834207251194
cg08951164,-1.0946179260714455,1.0946179260714455
cg04065297,-1.0940611901838646,1.0940611901838646
cg07479092,1.0938546565776075,1.0938546565776075
cg02064073,1.0929204965006356,1.0929204965006356
cg16769688,1.0928288012047636,1.0928288012047636
cg24209874,-1.0926604658298227,1.0926604658298227
cg03383295,1.0919279097918362,1.0919279097918362
cg19793804,1.0910486752770896,1.0910486752770896
cg13940160,1.0906656350651698,1.0906656350651698
cg23668335,-1.0897272072406736,1.0897272072406736
cg01164819,-1.0896545770681139,1.0896545770681139
cg17142950,1.0889748635613892,1.0889748635613892
cg06415302,-1.0884699375549658,1.0884699375549658
cg06664900,-1.0883170215677824,1.0883170215677824
cg10366178,1.0875782690151792,1.0875782690151792
cg04855141,1.0866319446083537,1.0866319446083537
cg04441857,-1.0860575083744635,1.0860575083744635
cg07311881,-1.085648463751305,1.085648463751305
cg10581497,-1.0852333184529006,1.0852333184529006
cg13876113,1.0844933429264678,1.0844933429264678
cg02294302,-1.0830455338126346,1.0830455338126346
cg26057380,1.0821962245091201,1.0821962245091201
cg24569447,1.081086163974181,1.081086163974181
cg13992402,-1.080192837508994,1.080192837508994
cg10376053,1.079570430899496,1.079570430899496
cg14345213,-1.0782010940979985,1.0782010940979985
cg05945030,-1.0778999344661822,1.0778999344661822
cg02281514,1.0773835800183027,1.0773835800183027
cg02758507,-1.0733746054008546,1.0733746054008546
cg17173896,-1.0720465349961217,1.0720465349961217
cg10753889,1.070321632755686,1.070321632755686
cg06143361,1.069435552802934,1.069435552802934
cg17834180,1.0690457031950966,1.0690457031950966
cg09412061,-1.0688842810700674,1.0688842810700674
cg24664570,1.0678581347491198,1.0678581347491198
cg19516374,-1.06701328021534,1.06701328021534
cg09567439,1.0662695215597953,1.0662695215597953
cg03846689,1.0659982589503174,1.0659982589503174
cg01504424,1.0659907149077537,1.0659907149077537
cg18241337,1.0657498891357797,1.0657498891357797
cg00563892,1.0652756341645933,1.0652756341645933
cg03389538,-1.0650724109718712,1.0650724109718712
cg16266925,1.0645274044046242,1.0645274044046242
cg16257051,1.0639877803833642,1.0639877803833642
cg20413432,-1.063923451292728,1.063923451292728
cg11561462,1.0634466206931188,1.0634466206931188
cg25013852,1.0630106477274854,1.0630106477274854
cg04136490,-1.0629230995875498,1.0629230995875498
cg16591681,-1.0601978866964121,1.0601978866964121
cg25381543,1.0578484740825007,1.0578484740825007
cg16423650,1.056277088612477,1.056277088612477
cg03301498,-1.0561571606698426,1.0561571606698426
cg11075509,-1.0560113629819508,1.0560113629819508
cg26188124,1.055199334226332,1.055199334226332
cg22136368,1.0547993346593143,1.0547993346593143
cg19794490,1.0547929507884728,1.0547929507884728
cg02211825,-1.0531212587563306,1.0531212587563306
cg01728493,1.0525579308498676,1.0525579308498676
cg20740203,-1.0524904395289998,1.0524904395289998
cg04305913,-1.052278193436094,1.052278193436094
cg00327524,1.0519692753856404,1.0519692753856404
cg24952640,1.0519312401035124,1.0519312401035124
cg01942962,1.051778133545886,1.051778133545886
cg20028019,-1.0516164590411616,1.0516164590411616
cg19259125,-1.051203598547236,1.051203598547236
cg06642248,-1.050294354959886,1.050294354959886
cg05945622,1.049988518135852,1.049988518135852
cg26518100,1.0499423205520297,1.0499423205520297
cg12401731,1.0498142939039674,1.0498142939039674
cg22065604,-1.0492633169512284,1.0492633169512284
cg01546243,1.0488442837069945,1.0488442837069945
cg20505375,-1.047598760803665,1.047598760803665
cg22734165,-1.0455282093313762,1.0455282093313762
cg12933903,-1.045424811430179,1.045424811430179
cg19932523,1.0452449539340791,1.0452449539340791
cg18220151,1.0443253678850175,1.0443253678850175
cg12818596,1.043285809938592,1.043285809938592
cg17940587,-1.042412596948575,1.042412596948575
cg13911801,-1.0395295101066069,1.0395295101066069
cg13615650,1.038671291612882,1.038671291612882
cg04267400,1.0384904494577503,1.0384904494577503
cg25573480,-1.0377173609330903,1.0377173609330903
cg00646396,-1.0373797392112476,1.0373797392112476
cg05888037,-1.036699894623445,1.036699894623445
cg15012766,1.036664232112008,1.036664232112008
cg08111021,1.0366269684018221,1.0366269684018221
cg21692182,-1.0357516292143254,1.0357516292143254
cg16280141,1.0351039816099927,1.0351039816099927
cg03038395,1.0350089501488244,1.0350089501488244
cg01719825,-1.0347962480639956,1.0347962480639956
cg19433037,1.0330931650636304,1.0330931650636304
cg10280756,-1.0327050422812427,1.0327050422812427
cg02852025,-1.032618087507629,1.032618087507629
cg23740844,1.0325102047694026,1.0325102047694026
cg18755078,1.0323296599204221,1.0323296599204221
cg20911989,-1.0322705851872374,1.0322705851872374
cg26726006,-1.0317519199467744,1.0317519199467744
cg07485866,-1.031017524530228,1.031017524530228
cg02447227,-1.0305386871663083,1.0305386871663083
cg02132728,-1.02976588358738,1.02976588358738
cg18127966,1.0293933601079406,1.0293933601079406
cg04909854,-1.0282398528926175,1.0282398528926175
cg00542992,1.0266833847726944,1.0266833847726944
cg08877322,-1.0260922033126003,1.0260922033126003
cg26422861,1.0252195920204292,1.0252195920204292
cg04419025,1.0250417380221488,1.0250417380221488
cg06802488,1.0246275706522983,1.0246275706522983
cg27296937,-1.024481649853715,1.024481649853715
cg12591668,-1.0242859880122015,1.0242859880122015
cg02272150,1.0238009777651318,1.0238009777651318
cg04850999,-1.023087186753217,1.023087186753217
cg14679668,-1.0207686119149513,1.0207686119149513
cg14414903,-1.0205480529014672,1.0205480529014672
cg05852052,1.0201915437802758,1.0201915437802758
cg20156999,-1.0201400566950032,1.0201400566950032
cg20690039,-1.0199631781696765,1.0199631781696765
cg05827208,1.0184668578358402,1.0184668578358402
cg18241840,1.0178659606476148,1.0178659606476148
cg22727297,-1.0177427603285079,1.0177427603285079
cg02374486,-1.0170755295462375,1.0170755295462375
cg21237586,-1.0169263862204239,1.0169263862204239
cg23689127,1.0167324960443318,1.0167324960443318
cg08177625,-1.0163889277160147,1.0163889277160147
cg21066448,1.0151573233542164,1.0151573233542164
cg24211994,-1.0141073939398098,1.0141073939398098
cg09419402,1.0129848057113635,1.0129848057113635
cg26297299,1.0127727677230374,1.0127727677230374
cg03945800,1.0120953999343354,1.0120953999343354
cg17497536,-1.011885965257359,1.011885965257359
cg22188918,1.0111299070183206,1.0111299070183206
cg23409587,1.0109442230813417,1.0109442230813417
cg24644097,-1.0103998572126216,1.0103998572126216
cg01046287,1.0102356071391247,1.0102356071391247
cg03851591,1.0096726726693621,1.0096726726693621
cg19341919,1.008554792412731,1.008554792412731
cg20156072,-1.007595424743101,1.007595424743101
cg21192376,1.0075368765012291,1.0075368765012291
cg20759273,1.0074441981212714,1.0074441981212714
cg19277050,1.0074338671056917,1.0074338671056917
cg08545169,-1.007359449651597,1.007359449651597
cg09200668,1.0052787368090765,1.0052787368090765
cg18405691,-1.004596339835425,1.004596339835425
cg05418915,1.0045071963938164,1.0045071963938164
cg02391615,-1.0041573046582255,1.0041573046582255
cg10133170,-1.0029443375842095,1.0029443375842095
cg12640937,1.0024060475980896,1.0024060475980896
cg24973483,-1.0020591291091936,1.0020591291091936
cg03524445,1.0018234686260423,1.0018234686260423
cg01436586,-1.0006394580403246,1.0006394580403246
cg17084697,-1.0003373467401744,1.0003373467401744
cg08310837,0.9998068681645904,0.9998068681645904
cg04550052,0.9997215665475225,0.9997215665475225
cg20588859,-0.9997028604947382,0.9997028604947382
cg12083893,0.9995449837380564,0.9995449837380564
cg09863247,0.9992703899799913,0.9992703899799913
cg20719980,0.9964892007274361,0.9964892007274361
cg06795559,0.9959786398716023,0.9959786398716023
cg20717205,0.995569793277028,0.995569793277028
cg07914309,0.9947254459610924,0.9947254459610924
cg01922437,0.9944668957864373,0.9944668957864373
cg06249421,-0.994085950870223,0.994085950870223
cg19430975,0.9929543595401608,0.9929543595401608
ch.15.811911R,0.9926210633829778,0.9926210633829778
cg09139128,-0.9916979152647871,0.9916979152647871
cg05719612,0.9914311854780207,0.9914311854780207
cg20184464,0.9909500306294386,0.9909500306294386
cg04373334,0.9909164717839132,0.9909164717839132
cg15483030,-0.9904446104717572,0.9904446104717572
cg11721100,0.9903254435512973,0.9903254435512973
cg00219716,0.9899525204497388,0.9899525204497388
cg06288684,-0.9891631692247012,0.9891631692247012
cg21175623,-0.9887823859283357,0.9887823859283357
cg01706566,-0.9887039577536421,0.9887039577536421
cg00327355,-0.9877667549135846,0.9877667549135846
cg00401433,-0.9874728124656555,0.9874728124656555
cg17331254,0.9870086564053334,0.9870086564053334
cg03469608,0.986394790181709,0.986394790181709
cg18106800,0.9859377164855426,0.9859377164855426
cg03413884,0.9858543104891553,0.9858543104891553
cg12099952,0.9855520208864228,0.9855520208864228
cg13726332,0.9848775508715727,0.9848775508715727
cg21048260,-0.9840097756858813,0.9840097756858813
cg16420340,-0.983283547122892,0.983283547122892
cg06262302,0.9830793221231825,0.9830793221231825
cg23352384,0.9824702632307857,0.9824702632307857
cg19622451,0.9822389680940359,0.9822389680940359
cg20112035,0.9817757158750932,0.9817757158750932
cg01980735,-0.981308522761933,0.981308522761933
cg16813864,-0.9812590669573593,0.9812590669573593
cg24023498,0.9812355694523598,0.9812355694523598
cg03515656,-0.9804155373062287,0.9804155373062287
cg20973958,-0.9793939766462242,0.9793939766462242
cg21215929,-0.9793581133905244,0.9793581133905244
cg13465477,0.9792133312851602,0.9792133312851602
cg25190465,0.9774127438779611,0.9774127438779611
cg02551007,-0.9770121162507761,0.9770121162507761
cg22347357,-0.9769035502275382,0.9769035502275382
cg03727202,0.9765147926103007,0.9765147926103007
cg12939901,-0.9752588845538203,0.9752588845538203
cg10955293,0.97328352130140094,0.97328352130140094
cg18250736,-0.9725151985595906,0.9725151985595906
cg12155969,0.972488020220613,0.972488020220613
cg19921776,0.9724542756186381,0.9724542756186381
cg15439078,-0.9707733323692306,0.9707733323692306
cg14834436,0.9694084479339429,0.9694084479339429
cg23212751,-0.9693856976483956,0.9693856976483956
cg16762979,-0.9692469872812356,0.9692469872812356
cg22613698,-0.9688470466601082,0.9688470466601082
cg25368083,-0.9687813748231406,0.9687813748231406
cg08571049,0.9678470269654718,0.9678470269654718
cg26849909,-0.9657666580083828,0.9657666580083828
cg27599869,0.9649715992705494,0.9649715992705494
cg06044900,0.9645856001617537,0.9645856001617537
cg02440199,-0.96420863852613925,0.96420863852613925
cg08371050,-0.9639330230530908,0.9639330230530908
cg07964527,-0.9637470490632333,0.9637470490632333
cg04797846,-0.9633634067914165,0.9633634067914165
cg11748006,0.9629791421182992,0.9629791421182992
cg24423567,0.9624600232889804,0.9624600232889804
cg23568341,0.96177748836514,0.96177748836514
cg13593875,-0.9615969716983506,0.9615969716983506
cg04512966,-0.9610689628406806,0.9610689628406806
cg09416188,0.9609515588867911,0.9609515588867911
cg05141711,-0.9604644813106302,0.9604644813106302
cg03688139,0.9602718801150609,0.9602718801150609
cg09868451,0.959809830399465,0.959809830399465
cg18662613,-0.9582188008657164,0.9582188008657164
cg27270968,-0.9570483834277473,0.9570483834277473
cg21745164,-0.9568816673410594,0.9568816673410594
cg05031204,0.9557639998433397,0.9557639998433397
cg11906792,-0.9548531354314924,0.9548531354314924
cg04733382,0.954786776585311,0.954786776585311
cg13494191,0.9544214431109209,0.9544214431109209
cg15761799,-0.9541329106480864,0.9541329106480864
cg27481555,-0.9539636958519568,0.9539636958519568
cg13546102,0.9535441518541248,0.9535441518541248
cg12354122,0.9518280600090171,0.9518280600090171
cg13904508,-0.9504732596022445,0.9504732596022445
cg09477292,-0.9490154818140513,0.9490154818140513
cg07581395,0.9487750002675894,0.9487750002675894
cg15830940,-0.9484651646314394,0.9484651646314394
cg20824109,0.9475520544732187,0.9475520544732187
cg05360477,0.9472255119720487,0.9472255119720487
cg17339910,0.9466773234872079,0.9466773234872079
cg05366204,0.9463067372143813,0.9463067372143813
cg06013113,-0.9454401930382142,0.9454401930382142
cg17188180,0.9447276649772727,0.9447276649772727
cg08085208,0.9434682880133736,0.9434682880133736
cg27060793,-0.9419631876354966,0.9419631876354966
cg10087771,-0.9402429078037071,0.9402429078037071
cg15529692,0.9401473738927167,0.9401473738927167
cg13711144,-0.9400535148337558,0.9400535148337558
cg00245465,-0.9386204124383072,0.9386204124383072
cg01808723,-0.9366788063994036,0.9366788063994036
cg00442389,-0.93527332317974,0.93527332317974
cg04155855,-0.9346563050473952,0.9346563050473952
cg18768283,-0.9320309614882977,0.9320309614882977
cg13566278,-0.9319485146498488,0.9319485146498488
cg16014136,0.9308452760511184,0.9308452760511184
cg04248279,-0.9303366816298667,0.9303366816298667
cg19610869,0.9288176915961396,0.9288176915961396
cg08072487,-0.9285166103214082,0.9285166103214082
cg02069721,0.9282766392237696,0.9282766392237696
cg06627151,-0.9275249153462304,0.9275249153462304
cg09693926,-0.9266639682821,0.9266639682821
cg25230327,-0.926553756350073,0.926553756350073
cg06891548,0.9258286163691476,0.9258286163691476
cg00369333,-0.9238718096595377,0.9238718096595377
cg06375967,0.9229806900420661,0.9229806900420661
cg02762475,-0.9228584443999347,0.9228584443999347
cg07524456,0.9226692573329651,0.9226692573329651
cg12492504,0.9218877966023287,0.9218877966023287
cg04508984,-0.921849088651338,0.921849088651338
cg18316386,0.9212254605824235,0.9212254605824235
cg13921858,0.9190673865131468,0.9190673865131468
cg04604946,0.9178732378835084,0.9178732378835084
cg13800079,0.9174191750668321,0.9174191750668321
cg12352006,0.9156053644339094,0.9156053644339094
cg20824635,-0.9150319625499406,0.9150319625499406
cg12048310,0.9128454366196433,0.9128454366196433
cg07954659,0.9128177594212161,0.9128177594212161
cg15469624,-0.9125831073400527,0.9125831073400527
cg27315341,-0.9119642526562534,0.9119642526562534
cg09898978,-0.9117488603709002,0.9117488603709002
cg05000446,-0.9105257172070164,0.9105257172070164
cg02048220,-0.9105244713118026,0.9105244713118026
cg02364642,0.9094558453924994,0.9094558453924994
cg16548254,-0.9084375161518093,0.9084375161518093
cg10731073,0.9077021261992828,0.9077021261992828
cg03393445,-0.907405126918249,0.907405126918249
cg06262178,0.9073356970672604,0.9073356970672604
cg19025811,-0.9069711771390148,0.9069711771390148
cg12815697,0.9069154589391321,0.9069154589391321
cg23615483,-0.9066101859416978,0.9066101859416978
cg05684907,-0.9061776418256686,0.9061776418256686
cg24802351,0.9053460722211278,0.9053460722211278
cg09197279,-0.9049492793936974,0.9049492793936974
cg14560571,-0.9047770022585426,0.9047770022585426
cg18652285,-0.9045712234115596,0.9045712234115596
cg07525857,0.9038327861244871,0.9038327861244871
cg15200445,0.9037721772173907,0.9037721772173907
cg00241281,-0.9020667780786007,0.9020667780786007
cg16724720,-0.901372538934311,0.901372538934311
cg06295856,0.9002689227080328,0.9002689227080328
cg06196161,0.9002247080333555,0.9002247080333555
cg05558399,-0.8995043234105717,0.8995043234105717
cg07210839,0.8980212828527414,0.8980212828527414
cg22627866,0.8978298146141509,0.8978298146141509
cg02984184,0.897237720355947,0.897237720355947
cg06245962,0.8967824711622092,0.8967824711622092
cg13560452,-0.8963681130239973,0.8963681130239973
cg24084481,-0.8958685387612617,0.8958685387612617
cg06962421,-0.8950012160438063,0.8950012160438063
cg06277638,0.8944207228599542,0.8944207228599542
cg06253956,0.8931460557837156,0.8931460557837156
cg17445802,-0.8929346458164082,0.8929346458164082
cg07612475,0.892437625609873,0.892437625609873
cg10502150,-0.8923882494947225,0.8923882494947225
cg16376438,0.8920933545748917,0.8920933545748917
cg06527100,-0.890559142361543,0.890559142361543
cg18878150,-0.889824251971117,0.889824251971117
cg04558907,-0.8892961577591598,0.8892961577591598
cg03720838,0.8883338835493805,0.8883338835493805
cg05054898,0.8877050342378444,0.8877050342378444
cg14602234,-0.8862601289277257,0.8862601289277257
cg03813215,0.8858669828613126,0.8858669828613126
cg19504184,0.8843889889249031,0.8843889889249031
cg14731657,0.8830291333203846,0.8830291333203846
cg09119688,0.8821995765364343,0.8821995765364343
cg12159023,-0.881994964755233,0.881994964755233
cg00824109,0.8813168384965048,0.8813168384965048
cg25817351,-0.8791530402286063,0.8791530402286063
cg27295832,0.8788079890271634,0.8788079890271634
cg09872934,0.8785086137460455,0.8785086137460455
cg18988094,0.877596135987292,0.877596135987292
cg14761019,-0.8764880655335187,0.8764880655335187
cg14120224,0.8763775937232332,0.8763775937232332
cg03047688,0.8763750077622544,0.8763750077622544
cg10581012,0.8758880544915715,0.8758880544915715
cg27143204,0.8753084149321754,0.8753084149321754
cg11607100,0.8747235610168803,0.8747235610168803
cg03616195,0.8731915612851076,0.8731915612851076
cg14047639,0.872595310267724,0.872595310267724
cg01369829,0.8722684151216882,0.8722684151216882
cg16585132,-0.8715446191362934,0.8715446191362934
cg00470768,-0.8707903296100639,0.8707903296100639
cg04297922,-0.8705424350636817,0.8705424350636817
cg06623935,0.8673726096152453,0.8673726096152453
cg25075644,0.8668673463142712,0.8668673463142712
cg02001779,0.8657390631794862,0.8657390631794862
cg11623339,-0.8655813870328964,0.8655813870328964
cg23199788,-0.865085736415945,0.865085736415945
cg23919549,0.863332171567327,0.863332171567327
cg16789084,0.8626765674593153,0.8626765674593153
cg01481646,-0.862659786994079,0.862659786994079
cg22871529,0.8626543489768557,0.8626543489768557
cg01030598,-0.8626044144993554,0.8626044144993554
cg21205468,0.8624881243842213,0.8624881243842213
cg18752987,-0.861013031471045,0.861013031471045
cg15762032,0.8604922124802938,0.8604922124802938
cg09764761,-0.859165467144083,0.859165467144083
cg04244985,0.8591394313088517,0.8591394313088517
cg25845323,0.8588978811156541,0.8588978811156541
cg24179483,0.8588168501776875,0.8588168501776875
cg10222027,0.8587854572742899,0.8587854572742899
cg23025395,0.8583932434656534,0.8583932434656534
cg18634086,0.8580618395973051,0.8580618395973051
cg08976101,-0.8580301932606892,0.8580301932606892
cg17619965,-0.8576611728167705,0.8576611728167705
cg21668166,-0.8571715812758857,0.8571715812758857
cg08528516,-0.856924950178675,0.856924950178675
cg03596993,0.8553095302782232,0.8553095302782232
cg00066854,-0.8552620434859809,0.8552620434859809
cg18754747,-0.8524084661021101,0.8524084661021101
cg02950608,-0.8505042697186124,0.8505042697186124
cg05583014,-0.849801300270825,0.849801300270825
cg12173506,0.848825002513756,0.848825002513756
cg07210454,-0.8483298990309412,0.8483298990309412
cg13535903,-0.8480943263296136,0.8480943263296136
cg14079243,0.8464831378288367,0.8464831378288367
cg21988813,-0.8456896898611261,0.8456896898611261
cg00607725,0.8449609203818957,0.8449609203818957
cg24155384,0.8447816043049766,0.8447816043049766
cg04682969,-0.8437972908042028,0.8437972908042028
cg01314044,0.8433399077429451,0.8433399077429451
cg02712845,0.841284346903923,0.841284346903923
cg00333946,-0.84123273332525506,0.84123273332525506
cg17318943,-0.8400150216083547,0.8400150216083547
cg07704699,0.8395873197698263,0.8395873197698263
cg01565824,0.8392469152660541,0.8392469152660541
cg06853142,0.8387371756068257,0.8387371756068257
cg26476930,-0.8385338948355048,0.8385338948355048
cg00103984,0.8382013824498257,0.8382013824498257
ch.3.1021608R,0.8381871726620692,0.8381871726620692
cg13778274,-0.8372587348764516,0.8372587348764516
cg07140188,0.8363558504585488,0.8363558504585488
cg10243292,0.8362872296653954,0.8362872296653954
cg18312989,-0.835710641303242,0.835710641303242
cg17565490,0.8344887554890269,0.8344887554890269
cg25818292,0.8334787667111672,0.8334787667111672
cg00057240,0.8333519935360018,0.8333519935360018
cg09870834,-0.8326249590574063,0.8326249590574063
cg11732257,0.8315528291470878,0.8315528291470878
cg00944599,-0.8305940832569964,0.8305940832569964
cg06788362,-0.8289027000519922,0.8289027000519922
cg04059568,0.8288707767401488,0.8288707767401488
cg16553106,0.828168103881418,0.828168103881418
cg12848345,0.8280500473874287,0.8280500473874287
cg01966966,0.827475911841861,0.827475911841861
cg07477947,-0.8272673732856745,0.8272673732856745
cg08320164,0.8270872658653454,0.8270872658653454
cg07586725,0.8258721138578441,0.8258721138578441
cg06759117,0.8256153768293378,0.8256153768293378
cg19261516,-0.825282357377545,0.825282357377545
cg27016993,-0.8252288527801507,0.8252288527801507
cg03150279,0.8251194400610864,0.8251194400610864
cg16423812,0.8246918075202914,0.8246918075202914
cg02717656,-0.8244295658820988,0.8244295658820988
cg24509398,-0.8222579598594686,0.8222579598594686
cg27037013,0.8218438568704944,0.8218438568704944
cg21584862,-0.8205585976887081,0.8205585976887081
cg07648758,0.8199798277103431,0.8199798277103431
cg04231636,-0.8196341663887904,0.8196341663887904
cg06456983,0.8195562241955895,0.8195562241955895
cg26057616,-0.8194695809870213,0.8194695809870213
cg19779670,0.8194602949613449,0.8194602949613449
cg26916410,0.8186222196347692,0.8186222196347692
cg07228441,0.8174665401512089,0.8174665401512089
cg05155840,0.816494827864742,0.816494827864742
cg19269713,0.8162768787996464,0.8162768787996464
cg00093971,-0.8156713442409353,0.8156713442409353
cg14867741,-0.8150980480246681,0.8150980480246681
cg08714886,0.8143033198545689,0.8143033198545689
cg17523501,-0.8140276301913345,0.8140276301913345
cg13883939,0.8137438439780533,0.8137438439780533
cg10567034,0.8128272373270358,0.8128272373270358
cg00983437,0.8127833258169407,0.8127833258169407
cg07469815,0.8117001357384792,0.8117001357384792
cg16407953,0.8108576016817556,0.8108576016817556
cg09820150,0.8100229924785252,0.8100229924785252
cg20278634,0.8099849050013316,0.8099849050013316
cg03063309,0.8086695586014563,0.8086695586014563
cg12144446,-0.8081789145634344,0.8081789145634344
cg13322449,-0.8079034598984395,0.8079034598984395
cg24518867,-0.8072963260795769,0.8072963260795769
ch.19.12242617R,0.8063085831084493,0.8063085831084493
cg21951070,0.8061533711172532,0.8061533711172532
cg03710840,0.8059200772469532,0.8059200772469532
cg23278418,0.8057159039541221,0.8057159039541221
cg27134645,-0.8053120176814117,0.8053120176814117
cg26090855,0.8046973394789899,0.8046973394789899
cg03467580,0.804303051076,0.804303051076
cg04915425,0.8039181217500949,0.8039181217500949
cg01344518,-0.8033120552756995,0.8033120552756995
cg10411221,-0.803304032932436,0.803304032932436
cg25339112,-0.8009085646862343,0.8009085646862343
cg16089935,0.8000385171022254,0.8000385171022254
cg23697546,-0.8000141035140644,0.8000141035140644
cg15413043,-0.7970906623160631,0.7970906623160631
cg15388598,0.7968862231645136,0.7968862231645136
cg25349066,-0.7963795612437091,0.7963795612437091
cg06100421,0.7963723733933118,0.7963723733933118
cg25845374,0.7961652703967708,0.7961652703967708
cg00935430,0.7958084147656661,0.7958084147656661
cg21085035,0.7954767229785593,0.7954767229785593
cg00650953,-0.7946902048241888,0.7946902048241888
cg00462951,0.7938763265190429,0.7938763265190429
cg25920729,-0.7937674384952519,0.7937674384952519
cg14415816,0.7937342250216565,0.7937342250216565
cg22424903,0.7935992022097732,0.7935992022097732
cg24935900,0.7934072363876248,0.7934072363876248
cg15202245,0.7927809846692716,0.7927809846692716
cg23024228,0.7924941713361848,0.7924941713361848
cg07375840,0.7924382564308207,0.7924382564308207
cg19411708,0.7915274504040952,0.7915274504040952
cg17397135,0.7911020846915746,0.7911020846915746
cg17173369,-0.7910288855598341,0.7910288855598341
cg01143569,0.7909246694719807,0.7909246694719807
cg14327063,-0.7906910660562745,0.7906910660562745
cg15490703,0.7895205138588046,0.7895205138588046
cg12148129,0.789411883163918,0.789411883163918
cg15412815,-0.7874700039388571,0.7874700039388571
cg01821906,-0.7863153465052577,0.7863153465052577
cg18089335,-0.7860068819121936,0.7860068819121936
cg27040104,0.7859572648120186,0.7859572648120186
cg19607648,0.7854699471760056,0.7854699471760056
cg03512369,0.7852814680793269,0.7852814680793269
cg05493679,0.7839342302463606,0.7839342302463606
cg09432136,-0.7825307523542092,0.7825307523542092
cg03918198,-0.7823868185012046,0.7823868185012046
cg23072086,-0.7819761384578847,0.7819761384578847
cg05554966,0.7813428997093236,0.7813428997093236
cg17144305,-0.7807336022219014,0.7807336022219014
cg25606773,0.7807040247595929,0.7807040247595929
cg01271129,0.7794839374752711,0.7794839374752711
cg09765089,-0.7792493021869475,0.7792493021869475
cg07970146,-0.7787447720200572,0.7787447720200572
cg06835125,-0.7786597168775745,0.7786597168775745
cg10754705,0.7780271436583402,0.7780271436583402
cg26669257,0.7778709360412981,0.7778709360412981
cg16821175,-0.7772858021271858,0.7772858021271858
cg09474175,0.7772242861791994,0.7772242861791994
cg18620542,-0.7766644857143936,0.7766644857143936
cg15733456,0.7762352712723333,0.7762352712723333
cg00729885,-0.7761895499187359,0.7761895499187359
cg14016620,-0.7759189938712019,0.7759189938712019
cg09043294,0.7754733303065351,0.7754733303065351
cg10924374,0.7750543981510467,0.7750543981510467
cg02493939,0.7746433031635405,0.7746433031635405
cg03685475,-0.7743949014189901,0.7743949014189901
cg09433928,-0.7727500579714985,0.7727500579714985
cg27486692,-0.7722470815263498,0.7722470815263498
cg25103979,-0.7720012223476497,0.7720012223476497
cg06126743,0.7718867254634518,0.7718867254634518
cg10026158,-0.7715684162350342,0.7715684162350342
cg02890642,-0.7707003603066004,0.7707003603066004
cg06477464,-0.7706562852611163,0.7706562852611163
cg04638205,-0.7700972734394466,0.7700972734394466
cg19498319,0.7696100841235402,0.7696100841235402
cg03252340,0.7690380776639095,0.7690380776639095
cg08679238,0.7678149061079703,0.7678149061079703
cg13485126,-0.7672261997644271,0.7672261997644271
cg03515897,-0.7668659347326079,0.7668659347326079
cg27172808,-0.7668304356043556,0.7668304356043556
cg03854665,0.7667408480132627,0.7667408480132627
cg19046189,-0.7664014735855738,0.7664014735855738
ch.1.3439660F,0.7660915737968592,0.7660915737968592
cg11506907,0.7657576083789427,0.7657576083789427
cg01423368,0.7655710306947063,0.7655710306947063
cg11387577,0.7653249085697025,0.7653249085697025
cg01625945,-0.7634332842809344,0.7634332842809344
cg14191493,-0.7633830261166517,0.7633830261166517
cg17435929,0.7632131641248501,0.7632131641248501
cg08312083,0.762802134312962,0.762802134312962
