gene,variance
ENSG00000279094,79.83378932968537
ENSG00000279095,13124.04705882353
ENSG00000279096,3.8025991792065645
ENSG00000279097,0
ENSG00000279098,3.805335157318741
ENSG00000279099,0.10465116279069801
ENSG00000279100,0
ENSG00000279103,166.89863201094389
ENSG00000279104,88.34213406292739
ENSG00000279106,11.121340629274966
ENSG00000279107,1.8922024623803
ENSG00000279108,3232.5932968536254
ENSG00000279110,36.82626538987689
ENSG00000279111,58.61627906976738
ENSG00000279113,1670.1850889192876
ENSG00000279114,78.68673050615595
ENSG00000279115,17.653625170998637
ENSG00000279116,0
ENSG00000279117,4212.393570451438
ENSG00000279118,102811.44582763336
ENSG00000279119,0.022982216142270872
ENSG00000279120,0.42735978112175016
ENSG00000279121,2.2774281805745566
ENSG00000279122,0.2906976744186053
ENSG00000279123,8.701641586867298
ENSG00000279124,603.1906976744186
ENSG00000279125,0
ENSG00000279127,2.31860465116279
ENSG00000279128,6.764979480164158
ENSG00000279129,4.062927496580029
ENSG00000279130,24.087004103967175
ENSG00000279133,6837.80095759234
ENSG00000279134,0.4986320109439102
ENSG00000279135,4.296580027359782
ENSG00000279136,273.271682626539
ENSG00000279137,5.209439124487005
ENSG00000279138,301.1764705882353
ENSG00000279139,0.2305061559507523
ENSG00000279140,1121.6920656634748
ENSG00000279141,8869.989192886447
ENSG00000279142,0.6976744186046524
ENSG00000279143,6.663201094391245
ENSG00000279144,12.633242134062927
ENSG00000279145,787.9848153214772
ENSG00000279146,1.9656634746921982
ENSG00000279147,4.696716826265389
ENSG00000279148,725.180437756498
ENSG00000279149,179.67510259917924
ENSG00000279151,0
ENSG00000279152,0
ENSG00000279153,1.1556771545827607
ENSG00000279154,38.64473324213406
ENSG00000279155,133.83803009575928
ENSG00000279156,0
ENSG00000279157,0.05759233926128585
ENSG00000279159,1468964.0050615598
ENSG00000279160,49.750615595075246
ENSG00000279161,956.2179206566341
ENSG00000279162,47.84965800273597
ENSG00000279163,0
ENSG00000279164,120.30164158686735
ENSG00000279165,2.420383036935705
ENSG00000279166,78.43789329685366
ENSG00000279167,0.12147742818057466
ENSG00000279168,5908.1876880984955
ENSG00000279169,9.779069767441879
ENSG00000279170,49125.23570451438
ENSG00000279171,0.1794801641586869
ENSG00000279172,0
ENSG00000279173,0
ENSG00000279174,160.32024623803005
ENSG00000279175,15.121203830369357
ENSG00000279176,2.3716826265389903
ENSG00000279177,237.30246238030094
ENSG00000279179,261.3500683994529
ENSG00000279180,0.044870041039671724
ENSG00000279181,0.5708618331053354
ENSG00000279182,589.0480164158687
ENSG00000279186,43.13939808481532
ENSG00000279187,285.3369357045143
ENSG00000279189,0.20683994528043712
ENSG00000279190,0.43337893296853625
ENSG00000279192,17.9124487004104
ENSG00000279193,6.34651162790696
ENSG00000279196,1263235.7495212033
ENSG00000279197,2.1566347469220206
ENSG00000279198,209865.99671682614
ENSG00000279199,241.51025991792065
ENSG00000279200,14.539671682626535
ENSG00000279201,0.49083447332421326
ENSG00000279202,0.5690834473324217
ENSG00000279203,64.73556771545829
ENSG00000279204,10217.274418604651
ENSG00000279205,39537.41340629274
ENSG00000279206,11.914774281805737
ENSG00000279207,206649.4392612859
ENSG00000279208,298.6469220246239
ENSG00000279209,0.23597811217510228
ENSG00000279211,0.057592339261285826
ENSG00000279212,38.658276333789324
ENSG00000279213,1.8496580027359786
ENSG00000279214,21.572229822161418
ENSG00000279217,3.4556771545827636
ENSG00000279218,0.10465116279069835
ENSG00000279220,65.57004103967174
ENSG00000279221,24.26826265389878
ENSG00000279222,6.182352941176471
ENSG00000279223,0.04651162790697676
ENSG00000279225,491.35280437756523
ENSG00000279226,0.5735978112175105
ENSG00000279227,2403.235704514364
ENSG00000279228,26.293980848153183
ENSG00000279231,0
ENSG00000279232,54.814227086183266
ENSG00000279233,8278.349794801643
ENSG00000279235,4.814363885088917
ENSG00000279236,17.49712722298222
ENSG00000279237,412.57469220246276
ENSG00000279239,0.6259917920656632
ENSG00000279240,0
ENSG00000279243,8.37332421340629
ENSG00000279245,125.08686730506156
ENSG00000279246,20311.944733242133
ENSG00000279248,0.011627906976744188
ENSG00000279249,16.612859097127227
ENSG00000279250,4.703830369357043
ENSG00000279251,1.5120383036935716
ENSG00000279253,10395.316142270865
ENSG00000279254,1758.8116279069761
ENSG00000279255,387.58850889192905
ENSG00000279256,0.10465116279069821
ENSG00000279259,1827.5638850889195
ENSG00000279261,3.0567715458276377
ENSG00000279262,2.542818057455541
ENSG00000279263,0.1932968536251709
ENSG00000279264,0
ENSG00000279265,802.0575923392611
ENSG00000279266,660.8948016415869
ENSG00000279267,11320.592202462381
ENSG00000279268,0.24965800273597824
ENSG00000279269,0.808891928864569
ENSG00000279270,0
ENSG00000279271,74.73980848153214
ENSG00000279273,23.722024623803005
ENSG00000279274,17.985362517099862
ENSG00000279275,51.85827633378929
ENSG00000279276,0.10246238030095761
ENSG00000279277,6596.111217510259
ENSG00000279278,0.3651162790697676
ENSG00000279281,59.705745554035595
ENSG00000279283,83.7238030095759
ENSG00000279284,0
ENSG00000279285,0.20300957592339278
ENSG00000279286,20.326128590971262
ENSG00000279288,26.436251709986326
ENSG00000279289,226.69288645690835
ENSG00000279294,4.355677154582757
ENSG00000279295,1.4523939808481536
ENSG00000279296,12087471.800410394
ENSG00000279297,0.9790697674418626
ENSG00000279298,0.5270861833105343
ENSG00000279299,0
ENSG00000279300,36.226538987688066
ENSG00000279301,0.10465116279069796
ENSG00000279302,1605.247742818058
ENSG00000279303,43.78673050615596
ENSG00000279304,0.3809849521203829
ENSG00000279305,1.0834473324213403
ENSG00000279306,67.94528043775651
ENSG00000279307,13442.52859097127
ENSG00000279310,0.27756497948016434
ENSG00000279311,260.23214774281803
ENSG00000279314,1068.6414500683998
ENSG00000279315,2.7759233926128584
ENSG00000279317,19.939808481532147
ENSG00000279319,18.98987688098496
ENSG00000279320,1321.3801641586865
ENSG00000279321,0.7540355677154577
ENSG00000279322,0.022982216142270875
ENSG00000279324,0.2265389876880985
ENSG00000279325,0.41860465116279233
ENSG00000279326,8.650615595075205
ENSG00000279328,51.74555403556773
ENSG00000279329,15746.73885088919
ENSG00000279330,565.3588235294118
ENSG00000279331,421.9979480164159
ENSG00000279332,6924.010533515734
ENSG00000279333,1123.9102599179207
ENSG00000279334,1.4741450068399462
ENSG00000279336,0.7403556771545844
ENSG00000279337,0.27086183310533546
ENSG00000279339,24.151025991792068
ENSG00000279340,0.44391244870040997
ENSG00000279341,1.0677154582763322
ENSG00000279342,762.2746922024625
ENSG00000279343,0.011627906976744188
ENSG00000279344,441.1465116279069
ENSG00000279345,50.47564979480164
ENSG00000279347,72.46580027359781
ENSG00000279348,40469.04801641588
ENSG00000279349,26.263337893296857
ENSG00000279352,19.827222982216135
ENSG00000279353,284.286730506156
ENSG00000279354,0.13625170998631952
ENSG00000279356,84.63926128590968
ENSG00000279357,42.30273597811218
ENSG00000279358,4.018604651162789
ENSG00000279359,15.762517099863201
ENSG00000279360,2.0180574555403545
ENSG00000279361,3.0239398084815288
ENSG00000279364,0
ENSG00000279365,903.4971272229822
ENSG00000279366,0.3722298221614231
ENSG00000279367,0
ENSG00000279368,1597.8950752393982
ENSG00000279369,479584.62339261273
ENSG00000279370,2.9756497948016407
ENSG00000279372,8.717510259917917
ENSG00000279373,37.51422708618331
ENSG00000279375,449.6876880984953
ENSG00000279376,0.42804377564979446
ENSG00000279377,291576.2588235294
ENSG00000279378,11.603967168262646
ENSG00000279379,0.4006839945280434
ENSG00000279381,5.397127222982217
ENSG00000279382,23987.241176470587
ENSG00000279384,155.1458276333789
ENSG00000279386,503.0604651162791
ENSG00000279387,5.695759233926114
ENSG00000279388,4.4625170998631996
ENSG00000279390,12.912175102599184
ENSG00000279391,1.8511627906976762
ENSG00000279392,83354.42298221611
ENSG00000279393,95.05239398084815
ENSG00000279394,3.447469220246237
ENSG00000279395,0
ENSG00000279397,3.0708618331053343
ENSG00000279398,0.7102599179206557
ENSG00000279399,0.011627906976744188
ENSG00000279400,6085.322161422709
ENSG00000279401,0.7103967168262648
ENSG00000279403,0
ENSG00000279404,3.4523939808481527
ENSG00000279405,0.8422708618331056
ENSG00000279406,1899.0183310533514
ENSG00000279407,12146.523803009577
ENSG00000279408,127.77564979480164
ENSG00000279409,5.542134062927493
ENSG00000279410,1.044186046511626
ENSG00000279411,0
ENSG00000279412,91.57715458276331
ENSG00000279413,38350.64186046511
ENSG00000279414,1608.2823529411764
ENSG00000279415,414.48262653898763
ENSG00000279416,6.923803009575927
ENSG00000279417,3.1580027359781155
ENSG00000279418,7.332010943912448
ENSG00000279419,5508.503967168264
ENSG00000279420,0.10465116279069801
ENSG00000279421,1.9556771545827647
ENSG00000279422,19.644870041039667
ENSG00000279423,319675.1908344733
ENSG00000279425,1019.6745554035567
ENSG00000279426,0.10465116279069818
ENSG00000279427,1.2344733242134078
ENSG00000279428,148.7764705882353
ENSG00000279429,3.5355677154582823
ENSG00000279430,54.66279069767444
ENSG00000279431,1.5474692202462397
ENSG00000279432,139.1705882352941
ENSG00000279433,40.72722298221614
ENSG00000279434,608.792339261286
ENSG00000279437,11.181532147742818
ENSG00000279438,0
ENSG00000279439,6.681805745554034
ENSG00000279440,3.0682626538987687
ENSG00000279441,0.09917920656634711
ENSG00000279442,12.833515731874101
ENSG00000279443,1599.9826265389881
ENSG00000279444,180.37441860465134
ENSG00000279445,9.988508891928861
ENSG00000279446,0.6102599179206563
ENSG00000279447,71.58262653898767
ENSG00000279450,0
ENSG00000279452,19110.481121751032
ENSG00000279453,183348.02517099856
ENSG00000279454,0
ENSG00000279455,1.3192886456908344
ENSG00000279456,834.3097127222985
ENSG00000279457,390763.1262653899
ENSG00000279459,7.1803009575923475
ENSG00000279460,0.20683994528043742
ENSG00000279461,1.2926128590971269
ENSG00000279462,0.04651162790697675
ENSG00000279463,13.92010943912447
ENSG00000279464,598.4886456908347
ENSG00000279465,2.8893296853625206
ENSG00000279466,2.0121751025991816
ENSG00000279467,45.17154582763339
ENSG00000279469,34.42804377564981
ENSG00000279470,0
ENSG00000279474,3.610943912448703
ENSG00000279475,0.01162790697674419
ENSG00000279476,19.64774281805746
ENSG00000279477,0
ENSG00000279478,0
ENSG00000279479,22.91162790697681
ENSG00000279480,977.2362517099865
ENSG00000279481,10.891928864569078
ENSG00000279482,1.3811217510259919
ENSG00000279483,15805190.903967174
ENSG00000279484,166.25239398084813
ENSG00000279485,2.733378932968536
ENSG00000279486,1.7265389876880968
ENSG00000279488,8148.087688098496
ENSG00000279489,66.39849521203831
ENSG00000279490,3.2061559507523945
ENSG00000279491,787.6794801641588
ENSG00000279493,51.89179206566346
ENSG00000279494,6.932968536251712
ENSG00000279495,8114.080027359779
ENSG00000279497,0.30656634746921957
ENSG00000279498,0.4826265389876892
ENSG00000279499,6.939671682626541
ENSG00000279500,588.7158686730505
ENSG00000279501,0
ENSG00000279502,0.5396716826265386
ENSG00000279503,0
ENSG00000279504,39743.297948016414
ENSG00000279505,0.04651162790697675
ENSG00000279507,0.022982216142270882
ENSG00000279509,2.812038303693572
ENSG00000279511,530.8658002735972
ENSG00000279512,1.284815321477428
ENSG00000279513,16.94952120383037
ENSG00000279514,0
ENSG00000279516,560.0262653898762
ENSG00000279518,5721.07099863201
ENSG00000279519,0.8428180574555403
ENSG00000279520,2502.412722298222
ENSG00000279521,0.011627906976744188
ENSG00000279523,0.23597811217510253
ENSG00000279525,3.751573187414501
ENSG00000279526,103.15294117647059
ENSG00000279527,2.4554035567715453
ENSG00000279528,105275.25212038301
ENSG00000279529,10840.463474692204
ENSG00000279530,144.53515731874148
ENSG00000279531,0.04651162790697676
ENSG00000279532,110.52421340629277
ENSG00000279534,0.4827633378932972
ENSG00000279536,5975.009575923391
ENSG00000279537,3.3763337893296845
ENSG00000279539,475.8599179206566
ENSG00000279541,302.9575923392613
ENSG00000279542,0
ENSG00000279543,0.20683994528043742
ENSG00000279544,10.099179206566356
ENSG00000279548,0.9991792065663496
ENSG00000279549,38.21682626538986
ENSG00000279550,0
ENSG00000279551,1.574418604651162
ENSG00000279554,2.982216142270861
ENSG00000279555,225.289876880985
ENSG00000279557,183.7451436388509
ENSG00000279558,0.22161422708618317
ENSG00000279559,0
ENSG00000279561,6767.755540355678
ENSG00000279562,0.31039671682626546
ENSG00000279565,73.72818057455537
ENSG00000279567,0.396716826265389
ENSG00000279568,248.23529411764707
ENSG00000279569,509184.887004104
ENSG00000279570,17.237756497948
ENSG00000279571,1.174418604651162
ENSG00000279572,3.083994528043777
ENSG00000279573,13.264569083447325
ENSG00000279575,1.4363885088919328
ENSG00000279578,0.5270861833105346
ENSG00000279579,19.43803009575924
ENSG00000279581,1098.727359781121
ENSG00000279583,94.34582763337899
ENSG00000279584,8.464705882352941
ENSG00000279585,0.3886456908344743
ENSG00000279586,2.340355677154588
ENSG00000279587,5.915868673050618
ENSG00000279588,123.05403556771545
ENSG00000279589,13.797674418604648
ENSG00000279590,2.1876880984952116
ENSG00000279591,38.66867305061562
ENSG00000279592,3.8332421340629175
ENSG00000279593,0.49083447332421115
ENSG00000279594,40.446511627906965
ENSG00000279595,1.1633378932968543
ENSG00000279597,0.14952120383036976
ENSG00000279598,4.291792065663476
ENSG00000279599,1.6262653898768846
ENSG00000279600,0.7733242134062931
ENSG00000279601,25.79220246238028
ENSG00000279602,848.6134062927497
ENSG00000279603,0.20683994528043745
ENSG00000279604,0.11545827633378934
ENSG00000279605,203583031.18084812
ENSG00000279606,0.14952120383036996
ENSG00000279607,107.89452804377551
ENSG00000279608,113.24815321477432
ENSG00000279609,1.3347469220246242
ENSG00000279610,0.46634746922024645
ENSG00000279611,426.04117647058825
ENSG00000279613,38.41532147742817
ENSG00000279615,0.07564979480164159
ENSG00000279616,2.294391244870042
ENSG00000279617,2.9752393980848164
ENSG00000279619,8594.696580027367
ENSG00000279620,2.4827633378932967
ENSG00000279621,3.0403556771545808
ENSG00000279622,1222.4109439124504
ENSG00000279623,189.68536251709975
ENSG00000279625,0.30656634746921974
ENSG00000279626,0
ENSG00000279628,1.8950752393980832
ENSG00000279629,1.968399452804378
ENSG00000279630,0.022982216142270872
ENSG00000279631,1001.0649794801636
ENSG00000279632,4.357455540355679
ENSG00000279633,116.21627906976744
ENSG00000279635,0
ENSG00000279636,58.316826265389864
ENSG00000279637,85.92134062927495
ENSG00000279638,0.011627906976744188
ENSG00000279639,0.022982216142270872
ENSG00000279640,26.30437756497948
ENSG00000279641,1864.6507523939808
ENSG00000279642,2.96976744186046
ENSG00000279647,0
ENSG00000279648,1.7774281805745542
ENSG00000279649,9754.42804377565
ENSG00000279650,0.9238030095759243
ENSG00000279652,18.27414500683995
ENSG00000279653,26.539124487004102
ENSG00000279655,1.0741450068399465
ENSG00000279656,3014.5391244870034
ENSG00000279657,0.2906976744186052
ENSG00000279658,0
ENSG00000279659,187.77633378932975
ENSG00000279660,1051.3517099863202
ENSG00000279662,5275.218057455538
ENSG00000279663,1.6214774281805733
ENSG00000279665,1.4599179206566357
ENSG00000279666,0.10465116279069779
ENSG00000279667,45.31121751025994
ENSG00000279668,18.575239398084825
ENSG00000279669,0.10465116279069772
ENSG00000279670,13.2422708618331
ENSG00000279671,0
ENSG00000279672,11525.800410396716
ENSG00000279673,3565.7340629274972
ENSG00000279674,1.083447332421341
ENSG00000279675,1247.4715458276328
ENSG00000279676,0.5685362517099863
ENSG00000279677,2.7885088919288656
ENSG00000279678,0.011627906976744188
ENSG00000279679,0.9774281805745564
ENSG00000279681,1.2411764705882353
ENSG00000279682,2.0039671682626468
ENSG00000279683,0.6261285909712716
ENSG00000279684,15.515868673050623
ENSG00000279685,87.24979480164158
ENSG00000279687,7.886867305061565
ENSG00000279688,115.03980848153192
ENSG00000279689,3081535.921751026
ENSG00000279690,129648.23214774276
ENSG00000279691,42.85595075239399
ENSG00000279692,2271.3462380300953
ENSG00000279693,123607.57441860462
ENSG00000279694,62783.653625171006
ENSG00000279695,0
ENSG00000279696,33659.546922024616
ENSG00000279697,0.04651162790697675
ENSG00000279698,2.3305061559507556
ENSG00000279699,56.7436388508892
ENSG00000279700,579.5217510259918
ENSG00000279701,4.417099863201097
ENSG00000279702,0.04651162790697675
ENSG00000279703,1.2406292749658017
ENSG00000279704,0.04651162790697676
ENSG00000279705,0.657318741450068
ENSG00000279706,41.392749658002764
ENSG00000279707,4.786867305061561
ENSG00000279708,9.867715458276326
ENSG00000279709,0
ENSG00000279711,841.3794801641584
ENSG00000279712,13.61532147742818
ENSG00000279713,23561.208344733248
ENSG00000279714,0.7403556771545834
ENSG00000279715,0
ENSG00000279716,112517.16279069768
ENSG00000279717,9.721614227086182
ENSG00000279718,656.6272229822163
ENSG00000279719,0
ENSG00000279720,158.56867305061556
ENSG00000279721,10.503967168262655
ENSG00000279722,2011.6202462380293
ENSG00000279724,0.6418604651162797
ENSG00000279725,471.1649794801648
ENSG00000279726,2627.365800273599
ENSG00000279727,73.83378932968539
ENSG00000279728,0
ENSG00000279729,3.9158686730506154
ENSG00000279730,13013.00848153215
ENSG00000279732,1.1744186046511633
ENSG00000279733,0.20300957592339286
ENSG00000279734,0.011627906976744188
ENSG00000279735,2.5281805745554036
ENSG00000279737,0.193296853625171
ENSG00000279738,10193639.363201091
ENSG00000279739,6267.975923392611
ENSG00000279741,101.16279069767455
ENSG00000279742,123.0693570451436
ENSG00000279743,0
ENSG00000279744,1594.1105335157317
ENSG00000279746,2307.68098495212
ENSG00000279747,0
ENSG00000279748,1180.3764705882354
ENSG00000279749,0
ENSG00000279750,0
ENSG00000279751,0
ENSG00000279752,3.2948016415868677
ENSG00000279753,11.2641586867305
ENSG00000279754,0
ENSG00000279755,0
ENSG00000279756,12.964158686730523
ENSG00000279757,0.8088919288645691
ENSG00000279758,98.47715458276333
ENSG00000279759,9655.180300957592
ENSG00000279761,0
ENSG00000279762,45.13597811217512
ENSG00000279764,0.4038303693570452
ENSG00000279766,1884.5335157318736
ENSG00000279769,11.187414500683989
ENSG00000279770,72.081121751026
ENSG00000279771,7.079206566347477
ENSG00000279772,6.200410396716832
ENSG00000279773,337.49876880984937
ENSG00000279774,20.03242134062929
ENSG00000279775,0.3157318741450067
ENSG00000279778,17373.920246238027
ENSG00000279779,0.10465116279069822
ENSG00000279780,2.858686730506155
ENSG00000279781,15.995759233926128
ENSG00000279782,13.93994528043775
ENSG00000279783,3.5448700410396667
ENSG00000279784,0.15102599179206536
ENSG00000279785,5.314363885088922
ENSG00000279786,42.50465116279071
ENSG00000279788,0
ENSG00000279789,8296.065663474694
ENSG00000279790,0.20683994528043753
ENSG00000279791,26.821477428180575
ENSG00000279792,453.5038303693568
ENSG00000279793,0.3180574555403561
ENSG00000279794,1536.8103967168265
ENSG00000279795,6.338303693570452
ENSG00000279796,1.499452804377565
ENSG00000279797,0
ENSG00000279798,0.8388508891928866
ENSG00000279799,646.057045143639
ENSG00000279800,242884.32517099864
ENSG00000279801,230.71244870041042
ENSG00000279803,585.8945280437756
ENSG00000279804,0.04651162790697676
ENSG00000279805,1152.959917920657
ENSG00000279806,1875.2437756497936
ENSG00000279807,16.81805745554036
ENSG00000279809,62462.312038303695
ENSG00000279810,38.205335157318785
ENSG00000279811,68.33885088919286
ENSG00000279812,93.46880984952118
ENSG00000279813,29.97168262653898
ENSG00000279814,5.322161422708617
ENSG00000279815,1.0730506155950748
ENSG00000279817,10.561559507523938
ENSG00000279818,0.356771545827634
ENSG00000279819,0.2500683994528047
ENSG00000279821,13406.663201094394
ENSG00000279822,381.68221614227093
ENSG00000279825,784.6452804377565
ENSG00000279827,10.71682626538987
ENSG00000279829,0.39124487004103997
ENSG00000279833,9125.052804377565
ENSG00000279834,12.069083447332416
ENSG00000279835,0.4515731874145003
ENSG00000279836,0.2451436388508889
ENSG00000279837,199.55567715458272
ENSG00000279838,335.67004103967173
ENSG00000279839,1.7099863201094416
ENSG00000279840,28.39069767441859
ENSG00000279841,20.003967168262655
ENSG00000279842,0
ENSG00000279844,0.3481532147742828
ENSG00000279845,33.51477428180574
ENSG00000279846,36.95649794801642
ENSG00000279847,103.5634746922024
ENSG00000279848,0
ENSG00000279851,1.3280437756497967
ENSG00000279852,192.22175102599186
ENSG00000279853,868.4618331053355
ENSG00000279855,0.10889192886456919
ENSG00000279856,0
ENSG00000279858,18.898495212038306
ENSG00000279859,1.9465116279069783
ENSG00000279860,72.93242134062906
ENSG00000279861,6818015.283310533
ENSG00000279862,370.4590971272227
ENSG00000279863,9965.577154582765
ENSG00000279864,98.40998632010941
ENSG00000279865,69031.0002735978
ENSG00000279869,0
ENSG00000279872,0.451436388508892
ENSG00000279873,2539.9508891928863
ENSG00000279874,0
ENSG00000279875,694.2396716826263
ENSG00000279876,0.09192886456908349
ENSG00000279878,31.24281805745554
ENSG00000279879,81.41340629274968
ENSG00000279880,203.15690834473327
ENSG00000279881,1181.4276333789328
ENSG00000279882,0.48262653898768887
ENSG00000279883,2.2567715458276325
ENSG00000279884,15.45458276333788
ENSG00000279885,7.353214774281805
ENSG00000279886,2.7229822161422725
ENSG00000279887,2.2305061559507555
ENSG00000279889,0.4357045143638862
ENSG00000279891,117.55690834473346
ENSG00000279894,193.35157318741454
ENSG00000279895,0
ENSG00000279897,21.022298221614214
ENSG00000279900,73.35704514363884
ENSG00000279901,33.48180574555401
ENSG00000279903,70.90957592339264
ENSG00000279904,0.04651162790697676
ENSG00000279905,105.86935704514367
ENSG00000279907,12.310259917920659
ENSG00000279908,369.8994528043775
ENSG00000279910,2.4410396716826246
ENSG00000279912,3.0155950752393967
ENSG00000279913,0.6885088919288649
ENSG00000279914,0.11545827633378934
ENSG00000279917,51.9759233926128
ENSG00000279918,0
ENSG00000279919,0.022982216142270872
ENSG00000279920,0
ENSG00000279923,426.0339261285909
ENSG00000279924,152.215731874145
ENSG00000279925,0.1794801641586869
ENSG00000279926,1166.9024623803011
ENSG00000279927,0.9756497948016423
ENSG00000279928,72.7859097127223
ENSG00000279929,0.12270861833105284
ENSG00000279930,686.6976744186046
ENSG00000279931,1.1120383036935715
ENSG00000279932,15.90164158686731
ENSG00000279933,123497.98864569078
ENSG00000279935,0.5927496580027359
ENSG00000279936,46.86251709986319
ENSG00000279939,0
ENSG00000279940,2751.5967168262664
ENSG00000279942,62.77058823529412
ENSG00000279943,652.6337893296854
ENSG00000279945,16.106155950752406
ENSG00000279946,3.568262653898768
ENSG00000279948,154.1920656634747
ENSG00000279949,49.468262653898755
ENSG00000279951,30.849794801641593
ENSG00000279952,9.416142270861844
ENSG00000279953,119.45991792065654
ENSG00000279954,157.72038303693571
ENSG00000279955,16
ENSG00000279957,2.762927496580027
ENSG00000279958,0.11545827633378937
ENSG00000279959,0.16538987688098472
ENSG00000279960,1.1569083447332427
ENSG00000279961,0
ENSG00000279962,0.14623803009575873
ENSG00000279964,5.098768809849522
ENSG00000279965,27.546922024623793
ENSG00000279966,0.19808481532147723
ENSG00000279967,43.13939808481532
ENSG00000279968,174.56580027359783
ENSG00000279970,23165.85991792066
ENSG00000279971,38.840629274965835
ENSG00000279972,14.600273597811233
ENSG00000279973,316.56976744186056
ENSG00000279976,115.51627906976742
ENSG00000279977,3.124487004103968
ENSG00000279979,0.06839945280437762
ENSG00000279980,74.35362517099864
ENSG00000279981,7.06333789329685
ENSG00000279982,154.66716826265386
ENSG00000279985,1.733105335157319
ENSG00000279987,0.18495212038303702
ENSG00000279989,526.7043775649794
ENSG00000279990,0.011627906976744188
ENSG00000279991,0.6927496580027362
ENSG00000279993,10.930369357045137
ENSG00000279994,1.2716826265389887
ENSG00000279995,0.5220246238030088
ENSG00000279996,2.4749658002735933
ENSG00000279997,0.11833105335157314
ENSG00000279998,201.2116279069768
ENSG00000280000,32.071272229822206
ENSG00000280002,155.01121751026008
ENSG00000280003,163.68645690834478
ENSG00000280004,0.4393980848153208
ENSG00000280005,0.9296853625170998
ENSG00000280007,513278.51614227094
ENSG00000280009,12.511627906976738
ENSG00000280010,370.97359781121753
ENSG00000280011,422.960465116279
ENSG00000280012,6.487688098495212
ENSG00000280013,1498.0822161422711
ENSG00000280014,11.830369357045143
ENSG00000280015,3.6751025991792154
ENSG00000280016,0.8487004103967195
ENSG00000280017,0.38850889192886534
ENSG00000280018,645.6564979480161
ENSG00000280019,0
ENSG00000280020,30.871272229822154
ENSG00000280021,0
ENSG00000280022,378.3272229822161
ENSG00000280023,3.6893296853625155
ENSG00000280024,0
ENSG00000280025,267.3987688098493
ENSG00000280026,0.3086183310533521
ENSG00000280027,1743.1683994528019
ENSG00000280028,1.8632010943912436
ENSG00000280029,17.901094391244868
ENSG00000280032,1855.418331053351
ENSG00000280033,269.2634746922024
ENSG00000280035,22.34692202462383
ENSG00000280036,1.4480164158686735
ENSG00000280037,6.5801641586867285
ENSG00000280038,246.29124487004106
ENSG00000280039,842.4952120383035
ENSG00000280040,18.650615595075237
ENSG00000280042,91.75170998632012
ENSG00000280043,11.100410396716827
ENSG00000280044,0
ENSG00000280046,1778472.1805745552
ENSG00000280047,8984.347058823529
ENSG00000280048,8.188919288645684
ENSG00000280049,4.873324213406298
ENSG00000280051,0.04651162790697675
ENSG00000280053,65.28481532147745
ENSG00000280054,1070.7792065663475
ENSG00000280055,34.46415868673054
ENSG00000280056,0
ENSG00000280057,138.88536251709982
ENSG00000280058,0.20683994528043742
ENSG00000280059,0
ENSG00000280060,1559.0697674418607
ENSG00000280061,708.4685362517101
ENSG00000280062,162.26771545827668
ENSG00000280063,15755.99083447333
ENSG00000280064,94.18673050615587
ENSG00000280067,633.7143638850893
ENSG00000280068,3.0818057455540355
ENSG00000280069,98.61121751025992
ENSG00000280070,1.6251709986320115
ENSG00000280071,2656527.329822161
ENSG00000280073,712.1389876880984
ENSG00000280077,18913.820109439122
ENSG00000280078,5.051709986320113
ENSG00000280079,33035.54103967168
ENSG00000280080,19.229685362517102
ENSG00000280081,5497.580437756501
ENSG00000280082,0.04651162790697675
ENSG00000280083,101.83105335157322
ENSG00000280085,0.5216142270861835
ENSG00000280086,0.1046511627906983
ENSG00000280088,69293.31340629279
ENSG00000280089,20.082763337893315
ENSG00000280090,0.29069767441860467
ENSG00000280091,2.25061559507524
ENSG00000280092,1.3790697674418608
ENSG00000280093,0.146238030095759
ENSG00000280094,1.0912448700410398
ENSG00000280095,32.23036935704516
ENSG00000280096,0.21244870041039643
ENSG00000280097,9.517920656634743
ENSG00000280098,0
ENSG00000280099,26129.044733242143
ENSG00000280103,2.3480164158686754
ENSG00000280104,0.5599179206566337
ENSG00000280105,0.290697674418605
ENSG00000280106,5063.214227086181
ENSG00000280107,1692.8614227086182
ENSG00000280108,0.20683994528043734
ENSG00000280109,338.7344733242133
ENSG00000280110,0
ENSG00000280113,10.880574555403555
ENSG00000280114,18.874965800273603
ENSG00000280115,0.245143638850889
ENSG00000280116,0
ENSG00000280117,2.974692202462377
ENSG00000280118,17.49986320109439
ENSG00000280119,1588.2529411764706
ENSG00000280120,38930.71094391245
ENSG00000280121,2.6270861833105323
ENSG00000280122,7.251436388508893
ENSG00000280124,0.1495212038303698
ENSG00000280125,0
ENSG00000280126,0
ENSG00000280128,399528.57906976744
ENSG00000280129,246.58987688098486
ENSG00000280131,16.598768809849492
ENSG00000280132,3581.3002735978102
ENSG00000280134,1703.8556771545818
ENSG00000280135,1433.2673050615597
ENSG00000280136,212.5183310533516
ENSG00000280137,497.3588235294118
ENSG00000280138,44157.04746922024
ENSG00000280139,0
ENSG00000280140,16.745827633378926
ENSG00000280142,0
ENSG00000280143,14775100.112859095
ENSG00000280144,0
ENSG00000280145,995.1808481532146
ENSG00000280147,0.5697674418604646
ENSG00000280149,298.5002735978112
ENSG00000280150,3.2279069767441837
ENSG00000280152,2399.853898768809
ENSG00000280153,3128.25950752394
